date,latitude,longitude,site,source,chl,chl_field,tss,turb,cond,ph,temp,do,do_sat,doc,poc,toc,tn,tdn,ton,don,pon,no3,nh3,tp,tdp,pp,po4,npr,cnr,cpr,pnpr,pcnr,pcpr,si,cl
2014-10-23,46.7589444,-92.1198056,USGS-464532092071102,USGS-MN,,,,11.529699999999998,,,11.05,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-23,46.7591111,-92.1159444,USGS-464533092065702,USGS-MN,,,,11.318533333333331,,,12.033333333333333,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-23,46.75913889,-92.1173056,USGS-464533092070201,USGS-MN,,,,11.276299999999999,,,11.2,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-23,46.75952778,-92.1146389,USGS-464534092065301,USGS-MN,,,,11.276299999999999,,,12.166666666666666,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-23,46.7596944,-92.1185833,USGS-464535092070701,USGS-MN,,,,10.611124999999998,,,10.675,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-23,46.7603611,-92.1208889,USGS-464537092071501,USGS-MN,,,,11.424116666666666,,,10.6,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-23,46.7606111,-92.1191944,USGS-464538092070901,USGS-MN,,,,11.065133333333332,,,10.6,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-23,46.76163889,-92.1190833,USGS-464542092070901,USGS-MN,,,,11.065133333333332,,,10.883333333333333,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-23,46.76202778,-92.1206667,USGS-464543092071401,USGS-MN,,,,10.558333333333332,,,10.533333333333333,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-23,46.7624444,-92.1183333,USGS-464545092070601,USGS-MN,,,,11.402999999999999,,,11.091666666666667,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-23,46.76327778,-92.1194167,USGS-464548092071001,USGS-MN,,,,11.0229,,,10.7,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-24,46.65685,-92.20166,lksol,LSNERR,,,,4.78125,250,7.867708333333334,9.589583333333334,10.710416666666665,93.95208333333333,,,,,,,,,,,,,,,,,,,,,,
2014-10-24,46.67236,-92.135614,lkspo,LSNERR,,,,54.40625,233.64583333333334,7.201041666666667,8.873958333333334,5.777083333333334,49.82083333333333,,,,,,,,,,,,,,,,,,,,,,
2014-10-24,46.721772,-92.06352,lksba,LSNERR,,,,5.729166666666667,246.45833333333334,7.545833333333333,10.085416666666667,9.338541666666666,82.90729166666667,,,,,,,,,,,,,,,,,,,,,,
2014-10-24,46.748649,-92.10027,lksbl,LSNERR,,,,4.760416666666666,286.0416666666667,7.736458333333333,10.15,9.441666666666666,83.96041666666666,,,,,,,,,,,,,,,,,,,,,,
2014-10-25,46.65685,-92.20166,lksol,LSNERR,,,,5.65625,250,7.883333333333334,9.922916666666667,10.672916666666666,94.40729166666667,,,,,,,,,,,,,,,,,,,,,,
2014-10-25,46.67236,-92.135614,lkspo,LSNERR,,,,53.239583333333336,243.4375,7.227083333333334,9.047916666666666,5.870833333333334,50.87708333333333,,,,,,,,,,,,,,,,,,,,,,
2014-10-25,46.721772,-92.06352,lksba,LSNERR,,,,5.260416666666667,250.9375,7.565625,10.289583333333333,9.48125,84.56666666666666,,,,,,,,,,,,,,,,,,,,,,
2014-10-25,46.748649,-92.10027,lksbl,LSNERR,,,,5.822916666666667,295.625,7.773958333333334,10.303125,9.594791666666667,85.628125,,,,,,,,,,,,,,,,,,,,,,
2014-10-26,46.65685,-92.20166,lksol,LSNERR,,,,5.947916666666667,250.10416666666666,7.9,9.682291666666666,10.61875,93.40625,,,,,,,,,,,,,,,,,,,,,,
2014-10-26,46.67236,-92.135614,lkspo,LSNERR,,,,54.104166666666664,239.89583333333334,7.29375,8.821875,6.672916666666667,57.51875,,,,,,,,,,,,,,,,,,,,,,
2014-10-26,46.721772,-92.06352,lksba,LSNERR,,,,5.442105263157894,250,7.578947368421052,9.84842105263158,9.570526315789474,84.51684210526315,,,,,,,,,,,,,,,,,,,,,,
2014-10-26,46.748649,-92.10027,lksbl,LSNERR,,,,4.65625,268.3333333333333,7.798958333333333,10.061458333333333,9.757291666666667,86.615625,,,,,,,,,,,,,,,,,,,,,,
2014-10-27,46.65685,-92.20166,lksol,LSNERR,,,,5.5625,258.2291666666667,7.9,9.45625,10.585416666666667,92.571875,,,,,,,,,,,,,,,,,,,,,,
2014-10-27,46.67236,-92.135614,lkspo,LSNERR,,,,52.53125,238.75,7.302083333333333,8.907291666666667,6.753125,58.265625,,,,,,,,,,,,,,,,,,,,,,
2014-10-27,46.721772,-92.06352,lksba,LSNERR,,,,6.614583333333333,250,7.692708333333333,9.826041666666667,10.082291666666666,88.93958333333333,,,,,,,,,,,,,,,,,,,,,,
2014-10-27,46.748649,-92.10027,lksbl,LSNERR,,,,5.625,269.0625,7.880208333333334,9.871875000000001,10.077083333333334,88.98541666666667,,,,,,,,,,,,,,,,,,,,,,
2014-10-28,46.65685,-92.20166,lksol,LSNERR,,,,6.833333333333334,260,7.8968750000000005,9.303125,10.511458333333334,91.67916666666666,,,,,,,,,,,,,,,,,,,,,,
2014-10-28,46.67236,-92.135614,lkspo,LSNERR,,,,51.947916666666664,247.91666666666666,7.286458333333333,8.503125,6.355208333333334,54.307291666666664,,,,,,,,,,,,,,,,,,,,,,
2014-10-28,46.721772,-92.06352,lksba,LSNERR,,,,5.666666666666666,250.83333333333334,7.608333333333333,9.6,9.660416666666666,84.76979166666666,,,,,,,,,,,,,,,,,,,,,,
2014-10-28,46.748649,-92.10027,lksbl,LSNERR,,,,5.135416666666666,292.1875,7.857291666666667,9.830208333333333,9.842708333333333,86.85,,,,,,,,,,,,,,,,,,,,,,
2014-10-29,46.65685,-92.20166,lksol,LSNERR,,,,7.802083333333333,260,7.882291666666667,8.708333333333334,10.477083333333333,90.03229166666667,,,,,,,,,,,,,,,,,,,,,,
2014-10-29,46.67236,-92.135614,lkspo,LSNERR,,,,50.28125,248.75,7.360416666666667,7.660416666666666,7.235416666666667,60.621875,,,,,,,,,,,,,,,,,,,,,,
2014-10-29,46.721772,-92.06352,lksba,LSNERR,,,,4.65625,250,7.534375,8.758333333333333,9.238541666666666,79.45208333333333,,,,,,,,,,,,,,,,,,,,,,
2014-10-29,46.748649,-92.10027,lksbl,LSNERR,,,,4.28125,279.6875,7.821875,9.4,9.751041666666667,85.16666666666667,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,46.656576,-92.200876,WIDNR_WQX-163001,WIDNR_WQX,,,3.4,,,,,,,,,,,,,,,,,,,,0.01595,,,,,,,,
2014-10-30,46.65685,-92.20166,lksol,LSNERR,,,,5.322916666666667,260,7.9,8.229166666666668,10.643749999999999,90.39270833333333,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,46.67236,-92.135614,lkspo,LSNERR,,,,50.114583333333336,249.89583333333334,7.376041666666667,7.219791666666667,7.419791666666667,61.44166666666666,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,46.721772,-92.06352,lksba,LSNERR,,,,11.989583333333343,251.04166666666666,7.598958333333333,8.26875,9.816666666666666,83.43125,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,46.73027778,-92.1436111,USGS-464349092083701,USGS-MN,,,6,8.2355,,,8.7,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,46.748649,-92.10027,lksbl,LSNERR,,,,4.40625,294.375,7.825,9.143749999999999,9.786458333333334,84.94895833333334,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,46.7496111,-92.1236944,USGS-464459092072501,USGS-MN,,,,7.98118188405797,,,9.216666666666667,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,46.7507222,-92.1050278,USGS-464503092061801,USGS-MN,,,,7.15855,,,9.65,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,46.75188889,-92.1161111,USGS-464507092065801,USGS-MN,,,,7.8553999999999995,,,10.125,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,46.7523611,-92.1121111,USGS-464508092064401,USGS-MN,,,,7.2219,,,10.2,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,46.7526111,-92.1191667,USGS-464509092070901,USGS-MN,,,,7.939866666666666,,,9.633333333333335,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,46.75352778,-92.11,USGS-464513092063601,USGS-MN,,,,7.390833333333333,,,9.9,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,46.7539444,-92.1167222,USGS-464514092070001,USGS-MN,,,,7.8554,,,9.733333333333334,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,46.75441667,-92.1146111,USGS-464516092065301,USGS-MN,,,,7.623116666666666,,,9.983333333333333,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,46.7544444,-92.1126111,USGS-464516092064502,USGS-MN,,,,7.580883333333333,,,9.933333333333332,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,46.75575,-92.1148889,USGS-464521092065401,USGS-MN,,,,8.277733333333332,,,10.066666666666668,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,46.75588889,-92.1188889,USGS-464521092070801,USGS-MN,,,,8.2355,,,10.8,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,46.758,-92.1156111,USGS-464529092065601,USGS-MN,,,,7.823725,,,10.2,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,46.75805556,-92.1178333,USGS-464529092070401,USGS-MN,,,,7.380274999999999,,,10.25,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,46.75866667,-92.1135556,USGS-464531092064901,USGS-MN,,,,6.5884,,,9.850000000000001,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,46.7589444,-92.1198056,USGS-464532092071101,USGS-MN,,,,8.140474999999999,,,10.149999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,46.7591111,-92.1159444,USGS-464533092065701,USGS-MN,,,,7.602,,,10.149999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,46.75913889,-92.1173056,USGS-464533092070201,USGS-MN,,,,7.0318499999999995,,,10,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,46.75952778,-92.1146389,USGS-464534092065301,USGS-MN,,,,6.398350000000001,,,9.7,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,46.7596944,-92.1185833,USGS-464535092070701,USGS-MN,,,,6.873475,,,9.95,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,46.7603611,-92.1208889,USGS-464537092071501,USGS-MN,,,,6.620075,,,9.3,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,46.7606111,-92.1191944,USGS-464538092070901,USGS-MN,,,,6.778449999999999,,,9.8,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,46.76163889,-92.1190833,USGS-464542092070901,USGS-MN,,,,6.4933749999999995,,,9.65,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,46.76202778,-92.1206667,USGS-464543092071401,USGS-MN,,,,6.2082999999999995,,,9.1,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,46.7624444,-92.1183333,USGS-464545092070601,USGS-MN,,,,7.0464692307692305,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,46.76327778,-92.1194167,USGS-464548092071001,USGS-MN,,,,5.448099999999999,,,8.95,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-31,46.65685,-92.20166,lksol,LSNERR,,,,5.104166666666667,260.1041666666667,7.939583333333333,7.258333333333334,10.913541666666667,90.5375,,,,,,,,,,,,,,,,,,,,,,
2014-10-31,46.67236,-92.135614,lkspo,LSNERR,,,,51.09375,250.20833333333334,7.398958333333334,5.851041666666666,7.926041666666666,63.436458333333334,,,,,,,,,,,,,,,,,,,,,,
2014-10-31,46.721772,-92.06352,lksba,LSNERR,,,,7.302083333333333,247.70833333333334,7.667708333333334,7.080208333333333,10.595833333333333,87.525,,,,,,,,,,,,,,,,,,,,,,
2014-10-31,46.748649,-92.10027,lksbl,LSNERR,,,,4.40625,296.875,7.847916666666666,8.378125,10.016666666666667,85.41145833333333,,,,,,,,,,,,,,,,,,,,,,
2014-11-01,46.65685,-92.20166,lksol,LSNERR,,,,5.145833333333333,268.8541666666667,7.990625,6.721875,11.147916666666667,91.23020833333334,,,,,,,,,,,,,,,,,,,,,,
2014-11-01,46.67236,-92.135614,lkspo,LSNERR,,,,53.052083333333336,250.10416666666666,7.403125,4.68125,7.984375,61.990625,,,,,,,,,,,,,,,,,,,,,,
2014-11-01,46.721772,-92.06352,lksba,LSNERR,,,,4.614583333333334,240.52083333333334,7.644791666666666,6.516666666666667,10.391666666666667,84.58020833333333,,,,,,,,,,,,,,,,,,,,,,
2014-11-01,46.748649,-92.10027,lksbl,LSNERR,,,,3.791666666666667,301.1458333333333,7.83125,7.992708333333333,9.997916666666667,84.45416666666667,,,,,,,,,,,,,,,,,,,,,,
2014-11-02,46.65685,-92.20166,lksol,LSNERR,,,,5.4375,270,7.991666666666667,6.122916666666667,11.390625,91.80833333333334,,,,,,,,,,,,,,,,,,,,,,
2014-11-02,46.67236,-92.135614,lkspo,LSNERR,,,,50.458333333333336,250.625,7.40625,4.211458333333334,8.166666666666666,62.65416666666667,,,,,,,,,,,,,,,,,,,,,,
2014-11-02,46.721772,-92.06352,lksba,LSNERR,,,,4.697916666666666,240.10416666666666,7.677083333333333,6.170833333333333,10.667708333333334,86.10520833333334,,,,,,,,,,,,,,,,,,,,,,
2014-11-02,46.748649,-92.10027,lksbl,LSNERR,,,,3.5,275.9375,7.8375,7.729166666666667,10.228125,85.80625,,,,,,,,,,,,,,,,,,,,,,
2014-11-03,46.65685,-92.20166,lksol,LSNERR,,,,5.208333333333333,270,7.998958333333333,5.921875,11.727083333333333,93.96979166666667,,,,,,,,,,,,,,,,,,,,,,
2014-11-03,46.67236,-92.135614,lkspo,LSNERR,,,,50.145833333333336,252.60416666666666,7.3968750000000005,4.319791666666666,8.048958333333333,61.89479166666667,,,,,,,,,,,,,,,,,,,,,,
2014-11-03,46.721772,-92.06352,lksba,LSNERR,,,,5.875,240.625,7.710416666666666,6.376041666666667,10.811458333333333,87.72291666666666,,,,,,,,,,,,,,,,,,,,,,
2014-11-03,46.748649,-92.10027,lksbl,LSNERR,,,,3.15625,274.0625,7.820833333333334,7.616666666666666,10.208333333333334,85.38958333333333,,,,,,,,,,,,,,,,,,,,,,
2014-11-04,46.65685,-92.20166,lksol,LSNERR,,,,5.760416666666666,270,7.982291666666667,5.661458333333333,11.873958333333334,94.571875,,,,,,,,,,,,,,,,,,,,,,
2014-11-04,46.67236,-92.135614,lkspo,LSNERR,,,,51.385416666666664,258.3333333333333,7.366666666666667,4.430208333333334,7.785416666666666,60.046875,,,,,,,,,,,,,,,,,,,,,,
2014-11-04,46.721772,-92.06352,lksba,LSNERR,,,,5.40625,247.39583333333334,7.697916666666667,6.341666666666667,10.770833333333334,87.29895833333333,,,,,,,,,,,,,,,,,,,,,,
2014-11-04,46.748649,-92.10027,lksbl,LSNERR,,,,3.760416666666667,300.9375,7.827083333333333,7.535416666666666,10.194791666666667,85.19166666666666,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,46.65685,-92.20166,lksol,LSNERR,,,,6.020833333333334,274.4791666666667,7.989583333333333,5.244791666666667,11.887500000000001,93.659375,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,46.67236,-92.135614,lkspo,LSNERR,,,,49.645833333333336,257.2916666666667,7.420833333333333,4.276041666666667,8.533333333333333,65.56979166666666,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,46.721772,-92.06352,lksba,LSNERR,,,,4.885416666666667,250,7.608333333333333,5.991666666666666,10.645833333333334,85.52291666666666,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,46.748649,-92.10027,lksbl,LSNERR,,,,3.572916666666667,272.9166666666667,7.825,7.15625,10.342708333333333,85.53333333333333,,,,,,,,,,,,,,,,,,,,,,
2014-11-06,46.65685,-92.20166,lksol,LSNERR,,,,5.5,279.5833333333333,7.990625,5.095833333333333,11.9625,94.009375,,,,,,,,,,,,,,,,,,,,,,
2014-11-06,46.67236,-92.135614,lkspo,LSNERR,,,,48.770833333333336,258.6458333333333,7.420833333333333,4.369791666666667,8.603125,66.26666666666667,,,,,,,,,,,,,,,,,,,,,,
2014-11-06,46.721772,-92.06352,lksba,LSNERR,,,,4.541666666666666,252.08333333333334,7.514583333333333,6.071875,10.808333333333334,86.96458333333334,,,,,,,,,,,,,,,,,,,,,,
2014-11-06,46.748649,-92.10027,lksbl,LSNERR,,,,3.635416666666667,272.3958333333333,7.835416666666667,6.859375,10.494791666666666,86.17916666666666,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,46.65685,-92.20166,lksol,LSNERR,,,,5.40625,278.75,7.988541666666666,4.954166666666667,12.046875,94.23020833333334,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,46.67236,-92.135614,lkspo,LSNERR,,,,47.46875,258.0208333333333,7.435416666666667,4.014583333333333,8.728125,66.62395833333333,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,46.721772,-92.06352,lksba,LSNERR,,,,4.40625,250,7.421875,5.594791666666667,10.741666666666667,85.40208333333334,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,46.748649,-92.10027,lksbl,LSNERR,,,,3.59375,278.4375,7.816666666666666,6.658333333333333,10.488541666666666,85.73229166666667,,,,,,,,,,,,,,,,,,,,,,
2014-11-08,46.65685,-92.20166,lksol,LSNERR,,,,6.375,270.5208333333333,7.977083333333334,4.627083333333333,12.1,93.86875,,,,,,,,,,,,,,,,,,,,,,
2014-11-08,46.67236,-92.135614,lkspo,LSNERR,,,,48.760416666666664,260.3125,7.463541666666667,3.596875,9.141666666666666,69.065625,,,,,,,,,,,,,,,,,,,,,,
2014-11-08,46.721772,-92.06352,lksba,LSNERR,,,,5.229166666666668,249.79166666666666,7.538541666666666,5.184375,11.23125,88.40520833333333,,,,,,,,,,,,,,,,,,,,,,
2014-11-08,46.748649,-92.10027,lksbl,LSNERR,,,,4.989583333333334,294.0625,7.852083333333334,6.375,10.670833333333333,86.58645833333334,,,,,,,,,,,,,,,,,,,,,,
2014-11-09,46.65685,-92.20166,lksol,LSNERR,,,,6.083333333333334,278.0208333333333,8,3.980208333333333,12.23125,93.35,,,,,,,,,,,,,,,,,,,,,,
2014-11-09,46.67236,-92.135614,lkspo,LSNERR,,,,48.489583333333336,260,7.516666666666667,3.0072916666666667,9.75,72.46041666666667,,,,,,,,,,,,,,,,,,,,,,
2014-11-09,46.721772,-92.06352,lksba,LSNERR,,,,3.479166666666667,250,7.221875,4.63125,10.933333333333334,84.784375,,,,,,,,,,,,,,,,,,,,,,
2014-11-09,46.748649,-92.10027,lksbl,LSNERR,,,,3.6979166666666665,281.9791666666667,7.8500000000000005,5.871875,10.76875,86.25520833333333,,,,,,,,,,,,,,,,,,,,,,
2014-11-10,46.65685,-92.20166,lksol,LSNERR,,,,5.666666666666666,280,7.99375,3.2177083333333334,12.377083333333333,92.4875,,,,,,,,,,,,,,,,,,,,,,
